"product_id";"total_orders";"reordered_orders";"reorder_rate";"price_sensitivity"
14381;2;2.0;1.0;"Low Sensitivity"
31589;3;1.0;0.333;"Medium Sensitivity"
22656;4;2.0;0.5;"Medium Sensitivity"
15595;1;1.0;1.0;"Low Sensitivity"
20591;1;1.0;1.0;"Low Sensitivity"
11669;1;0.0;0.0;"High Sensitivity"
43987;2;1.0;0.5;"Medium Sensitivity"
4066;2;1.0;0.5;"Medium Sensitivity"
22721;8;4.0;0.5;"Medium Sensitivity"
13640;8;5.0;0.625;"Low Sensitivity"
42753;1;0.0;0.0;"High Sensitivity"
43415;1;1.0;1.0;"Low Sensitivity"
49424;4;2.0;0.5;"Medium Sensitivity"
35842;5;4.0;0.8;"Low Sensitivity"
13166;16;11.0;0.688;"Low Sensitivity"
20483;1;0.0;0.0;"High Sensitivity"
30094;2;1.0;0.5;"Medium Sensitivity"
31342;7;4.0;0.571;"Medium Sensitivity"
25492;1;0.0;0.0;"High Sensitivity"
1282;1;0.0;0.0;"High Sensitivity"
28570;2;1.0;0.5;"Medium Sensitivity"
47192;2;1.0;0.5;"Medium Sensitivity"
4790;4;4.0;1.0;"Low Sensitivity"
15506;1;0.0;0.0;"High Sensitivity"
45747;10;6.0;0.6;"Low Sensitivity"
19322;2;2.0;1.0;"Low Sensitivity"
34244;2;1.0;0.5;"Medium Sensitivity"
9178;3;2.0;0.667;"Low Sensitivity"
44282;3;1.0;0.333;"Medium Sensitivity"
14429;5;3.0;0.6;"Low Sensitivity"
37971;5;4.0;0.8;"Low Sensitivity"
8362;2;1.0;0.5;"Medium Sensitivity"
43858;4;2.0;0.5;"Medium Sensitivity"
48878;2;2.0;1.0;"Low Sensitivity"
16406;1;0.0;0.0;"High Sensitivity"
43392;2;1.0;0.5;"Medium Sensitivity"
42016;3;1.0;0.333;"Medium Sensitivity"
141;7;3.0;0.429;"Medium Sensitivity"
4376;2;0.0;0.0;"High Sensitivity"
7930;3;1.0;0.333;"Medium Sensitivity"
15807;2;0.0;0.0;"High Sensitivity"
46855;1;0.0;0.0;"High Sensitivity"
39134;2;0.0;0.0;"High Sensitivity"
47154;3;0.0;0.0;"High Sensitivity"
34927;2;1.0;0.5;"Medium Sensitivity"
13289;2;0.0;0.0;"High Sensitivity"
44372;3;0.0;0.0;"High Sensitivity"
8809;2;0.0;0.0;"High Sensitivity"
17295;1;1.0;1.0;"Low Sensitivity"
36552;2;0.0;0.0;"High Sensitivity"
13291;1;1.0;1.0;"Low Sensitivity"
34986;1;1.0;1.0;"Low Sensitivity"
33095;2;1.0;0.5;"Medium Sensitivity"
31159;2;2.0;1.0;"Low Sensitivity"
8506;3;2.0;0.667;"Low Sensitivity"
38176;1;0.0;0.0;"High Sensitivity"
29406;1;1.0;1.0;"Low Sensitivity"
28715;3;3.0;1.0;"Low Sensitivity"
26759;2;1.0;0.5;"Medium Sensitivity"
1335;4;4.0;1.0;"Low Sensitivity"
14965;1;1.0;1.0;"Low Sensitivity"
14394;1;1.0;1.0;"Low Sensitivity"
44787;8;6.0;0.75;"Low Sensitivity"
14693;1;0.0;0.0;"High Sensitivity"
19248;4;2.0;0.5;"Medium Sensitivity"
16697;1;0.0;0.0;"High Sensitivity"
17672;2;1.0;0.5;"Medium Sensitivity"
28725;1;0.0;0.0;"High Sensitivity"
6774;7;5.0;0.714;"Low Sensitivity"
24170;1;0.0;0.0;"High Sensitivity"
42372;8;4.0;0.5;"Medium Sensitivity"
21070;7;2.0;0.286;"High Sensitivity"
35973;6;1.0;0.167;"High Sensitivity"
17652;10;8.0;0.8;"Low Sensitivity"
7500;13;0.0;0.0;"High Sensitivity"
40268;9;6.0;0.667;"Low Sensitivity"
46303;1;1.0;1.0;"Low Sensitivity"
14896;1;0.0;0.0;"High Sensitivity"
23643;3;0.0;0.0;"High Sensitivity"
30720;16;6.0;0.375;"Medium Sensitivity"
2643;3;2.0;0.667;"Low Sensitivity"
28342;2;1.0;0.5;"Medium Sensitivity"
19286;1;0.0;0.0;"High Sensitivity"
25305;2;1.0;0.5;"Medium Sensitivity"
18205;1;1.0;1.0;"Low Sensitivity"
44825;1;1.0;1.0;"Low Sensitivity"
23280;1;1.0;1.0;"Low Sensitivity"
5918;5;5.0;1.0;"Low Sensitivity"
24425;4;3.0;0.75;"Low Sensitivity"
6193;5;4.0;0.8;"Low Sensitivity"
44175;1;1.0;1.0;"Low Sensitivity"
31288;6;6.0;1.0;"Low Sensitivity"
8490;10;7.0;0.7;"Low Sensitivity"
22559;7;3.0;0.429;"Medium Sensitivity"
31066;16;2.0;0.125;"High Sensitivity"
13885;12;6.0;0.5;"Medium Sensitivity"
10343;4;4.0;1.0;"Low Sensitivity"
28622;1;1.0;1.0;"Low Sensitivity"
45913;2;1.0;0.5;"Medium Sensitivity"
13431;9;4.0;0.444;"Medium Sensitivity"
40198;11;9.0;0.818;"Low Sensitivity"
39411;8;5.0;0.625;"Low Sensitivity"
40763;3;2.0;0.667;"Low Sensitivity"
32523;3;2.0;0.667;"Low Sensitivity"
13577;1;0.0;0.0;"High Sensitivity"
6000;4;2.0;0.5;"Medium Sensitivity"
29126;1;1.0;1.0;"Low Sensitivity"
47105;1;0.0;0.0;"High Sensitivity"
46656;3;1.0;0.333;"Medium Sensitivity"
33894;6;3.0;0.5;"Medium Sensitivity"
46323;1;0.0;0.0;"High Sensitivity"
27044;6;4.0;0.667;"Low Sensitivity"
47555;1;0.0;0.0;"High Sensitivity"
30583;2;0.0;0.0;"High Sensitivity"
36259;5;3.0;0.6;"Low Sensitivity"
40711;2;1.0;0.5;"Medium Sensitivity"
25814;1;0.0;0.0;"High Sensitivity"
41068;1;1.0;1.0;"Low Sensitivity"
4373;1;0.0;0.0;"High Sensitivity"
6475;5;3.0;0.6;"Low Sensitivity"
14420;1;1.0;1.0;"Low Sensitivity"
722;3;3.0;1.0;"Low Sensitivity"
20539;2;0.0;0.0;"High Sensitivity"
45325;1;0.0;0.0;"High Sensitivity"
39800;2;1.0;0.5;"Medium Sensitivity"
11463;2;1.0;0.5;"Medium Sensitivity"
40216;3;1.0;0.333;"Medium Sensitivity"
42483;1;1.0;1.0;"Low Sensitivity"
39040;10;5.0;0.5;"Medium Sensitivity"
19106;1;0.0;0.0;"High Sensitivity"
43504;13;9.0;0.692;"Low Sensitivity"
34281;4;2.0;0.5;"Medium Sensitivity"
46738;3;2.0;0.667;"Low Sensitivity"
28590;4;4.0;1.0;"Low Sensitivity"
7600;6;4.0;0.667;"Low Sensitivity"
28913;3;2.0;0.667;"Low Sensitivity"
11361;8;6.0;0.75;"Low Sensitivity"
13909;3;1.0;0.333;"Medium Sensitivity"
19653;5;3.0;0.6;"Low Sensitivity"
26093;1;1.0;1.0;"Low Sensitivity"
10172;2;1.0;0.5;"Medium Sensitivity"
35935;2;1.0;0.5;"Medium Sensitivity"
11744;3;2.0;0.667;"Low Sensitivity"
22760;3;1.0;0.333;"Medium Sensitivity"
12474;1;0.0;0.0;"High Sensitivity"
4329;2;1.0;0.5;"Medium Sensitivity"
40009;3;2.0;0.667;"Low Sensitivity"
6274;2;1.0;0.5;"Medium Sensitivity"
39799;5;2.0;0.4;"Medium Sensitivity"
39739;2;0.0;0.0;"High Sensitivity"
10036;2;0.0;0.0;"High Sensitivity"
28594;2;1.0;0.5;"Medium Sensitivity"
3020;8;5.0;0.625;"Low Sensitivity"
19781;1;1.0;1.0;"Low Sensitivity"
36410;1;0.0;0.0;"High Sensitivity"
22908;3;1.0;0.333;"Medium Sensitivity"
18629;2;2.0;1.0;"Low Sensitivity"
24413;3;2.0;0.667;"Low Sensitivity"
12820;2;2.0;1.0;"Low Sensitivity"
32989;4;3.0;0.75;"Low Sensitivity"
38355;1;1.0;1.0;"Low Sensitivity"
12020;3;1.0;0.333;"Medium Sensitivity"
4097;7;5.0;0.714;"Low Sensitivity"
21658;1;0.0;0.0;"High Sensitivity"
5031;7;4.0;0.571;"Medium Sensitivity"
3765;7;6.0;0.857;"Low Sensitivity"
2469;1;0.0;0.0;"High Sensitivity"
29931;1;0.0;0.0;"High Sensitivity"
39582;1;0.0;0.0;"High Sensitivity"
6047;2;1.0;0.5;"Medium Sensitivity"
49030;4;3.0;0.75;"Low Sensitivity"
1986;1;0.0;0.0;"High Sensitivity"
32829;1;0.0;0.0;"High Sensitivity"
36403;1;0.0;0.0;"High Sensitivity"
28191;1;0.0;0.0;"High Sensitivity"
3885;2;1.0;0.5;"Medium Sensitivity"
32931;3;1.0;0.333;"Medium Sensitivity"
30459;2;1.0;0.5;"Medium Sensitivity"
43891;2;0.0;0.0;"High Sensitivity"
19457;2;0.0;0.0;"High Sensitivity"
19822;1;0.0;0.0;"High Sensitivity"
20084;8;7.0;0.875;"Low Sensitivity"
26882;5;2.0;0.4;"Medium Sensitivity"
12644;3;3.0;1.0;"Low Sensitivity"
26177;7;4.0;0.571;"Medium Sensitivity"
26419;1;0.0;0.0;"High Sensitivity"
15981;2;1.0;0.5;"Medium Sensitivity"
23622;9;3.0;0.333;"Medium Sensitivity"
9743;2;1.0;0.5;"Medium Sensitivity"
5013;7;6.0;0.857;"Low Sensitivity"
38471;1;1.0;1.0;"Low Sensitivity"
29328;5;1.0;0.2;"High Sensitivity"
37152;2;1.0;0.5;"Medium Sensitivity"
36107;7;4.0;0.571;"Medium Sensitivity"
23082;4;3.0;0.75;"Low Sensitivity"
8069;1;0.0;0.0;"High Sensitivity"
10386;1;0.0;0.0;"High Sensitivity"
7400;1;0.0;0.0;"High Sensitivity"
30950;1;0.0;0.0;"High Sensitivity"
13636;1;1.0;1.0;"Low Sensitivity"
30668;4;0.0;0.0;"High Sensitivity"
4478;3;1.0;0.333;"Medium Sensitivity"
7789;1;0.0;0.0;"High Sensitivity"
22557;1;1.0;1.0;"Low Sensitivity"
46567;1;1.0;1.0;"Low Sensitivity"
14697;1;0.0;0.0;"High Sensitivity"
33219;4;1.0;0.25;"High Sensitivity"
23216;2;0.0;0.0;"High Sensitivity"
28281;1;0.0;0.0;"High Sensitivity"
33953;4;2.0;0.5;"Medium Sensitivity"
28289;34;23.0;0.676;"Low Sensitivity"
39945;1;0.0;0.0;"High Sensitivity"
11947;2;0.0;0.0;"High Sensitivity"
24392;1;1.0;1.0;"Low Sensitivity"
14895;2;1.0;0.5;"Medium Sensitivity"
38384;1;0.0;0.0;"High Sensitivity"
47498;1;1.0;1.0;"Low Sensitivity"
457;3;1.0;0.333;"Medium Sensitivity"
33148;1;1.0;1.0;"Low Sensitivity"
47804;6;3.0;0.5;"Medium Sensitivity"
3761;2;1.0;0.5;"Medium Sensitivity"
33037;4;3.0;0.75;"Low Sensitivity"
16977;1;1.0;1.0;"Low Sensitivity"
23044;10;8.0;0.8;"Low Sensitivity"
13935;1;1.0;1.0;"Low Sensitivity"
10351;2;0.0;0.0;"High Sensitivity"
5184;4;3.0;0.75;"Low Sensitivity"
36472;2;2.0;1.0;"Low Sensitivity"
46061;13;10.0;0.769;"Low Sensitivity"
10737;3;0.0;0.0;"High Sensitivity"
17733;1;0.0;0.0;"High Sensitivity"
24604;1;1.0;1.0;"Low Sensitivity"
4731;2;2.0;1.0;"Low Sensitivity"
15242;1;1.0;1.0;"Low Sensitivity"
27924;1;1.0;1.0;"Low Sensitivity"
26425;3;2.0;0.667;"Low Sensitivity"
36393;6;3.0;0.5;"Medium Sensitivity"
48505;1;1.0;1.0;"Low Sensitivity"
43886;5;3.0;0.6;"Low Sensitivity"
1094;3;2.0;0.667;"Low Sensitivity"
11392;1;0.0;0.0;"High Sensitivity"
29646;3;0.0;0.0;"High Sensitivity"
19813;2;0.0;0.0;"High Sensitivity"
16920;5;3.0;0.6;"Low Sensitivity"
19938;4;2.0;0.5;"Medium Sensitivity"
15613;18;13.0;0.722;"Low Sensitivity"
26706;3;3.0;1.0;"Low Sensitivity"
19675;1;1.0;1.0;"Low Sensitivity"
48192;5;2.0;0.4;"Medium Sensitivity"
39321;2;2.0;1.0;"Low Sensitivity"
15109;1;1.0;1.0;"Low Sensitivity"
19620;1;0.0;0.0;"High Sensitivity"
994;3;1.0;0.333;"Medium Sensitivity"
43354;1;1.0;1.0;"Low Sensitivity"
39399;3;1.0;0.333;"Medium Sensitivity"
18709;5;2.0;0.4;"Medium Sensitivity"
23670;3;1.0;0.333;"Medium Sensitivity"
21435;1;0.0;0.0;"High Sensitivity"
5250;10;7.0;0.7;"Low Sensitivity"
12324;5;1.0;0.2;"High Sensitivity"
34446;3;1.0;0.333;"Medium Sensitivity"
17858;5;3.0;0.6;"Low Sensitivity"
27429;5;4.0;0.8;"Low Sensitivity"
24114;1;0.0;0.0;"High Sensitivity"
23046;2;0.0;0.0;"High Sensitivity"
22497;3;0.0;0.0;"High Sensitivity"
29912;2;2.0;1.0;"Low Sensitivity"
2103;4;0.0;0.0;"High Sensitivity"
35855;8;2.0;0.25;"High Sensitivity"
21622;1;0.0;0.0;"High Sensitivity"
40531;2;1.0;0.5;"Medium Sensitivity"
18609;4;1.0;0.25;"High Sensitivity"
4321;1;0.0;0.0;"High Sensitivity"
35473;4;3.0;0.75;"Low Sensitivity"
42404;8;3.0;0.375;"Medium Sensitivity"
39858;3;1.0;0.333;"Medium Sensitivity"
45636;3;3.0;1.0;"Low Sensitivity"
2677;5;5.0;1.0;"Low Sensitivity"
28613;5;4.0;0.8;"Low Sensitivity"
40554;1;1.0;1.0;"Low Sensitivity"
24521;1;1.0;1.0;"Low Sensitivity"
48341;3;2.0;0.667;"Low Sensitivity"
40553;2;0.0;0.0;"High Sensitivity"
6242;1;0.0;0.0;"High Sensitivity"
7158;2;2.0;1.0;"Low Sensitivity"
41619;1;0.0;0.0;"High Sensitivity"
25397;1;0.0;0.0;"High Sensitivity"
20239;1;0.0;0.0;"High Sensitivity"
7660;4;3.0;0.75;"Low Sensitivity"
3400;3;1.0;0.333;"Medium Sensitivity"
25495;7;5.0;0.714;"Low Sensitivity"
22906;1;0.0;0.0;"High Sensitivity"
40866;1;0.0;0.0;"High Sensitivity"
22424;1;0.0;0.0;"High Sensitivity"
24257;1;0.0;0.0;"High Sensitivity"
12892;1;0.0;0.0;"High Sensitivity"
36178;1;0.0;0.0;"High Sensitivity"
26728;5;2.0;0.4;"Medium Sensitivity"
38312;8;6.0;0.75;"Low Sensitivity"
48415;5;3.0;0.6;"Low Sensitivity"
38108;5;5.0;1.0;"Low Sensitivity"
38558;4;1.0;0.25;"High Sensitivity"
14486;3;1.0;0.333;"Medium Sensitivity"
20528;1;0.0;0.0;"High Sensitivity"
33342;2;0.0;0.0;"High Sensitivity"
9510;8;4.0;0.5;"Medium Sensitivity"
31960;7;5.0;0.714;"Low Sensitivity"
39491;3;2.0;0.667;"Low Sensitivity"
29392;4;2.0;0.5;"Medium Sensitivity"
28299;6;6.0;1.0;"Low Sensitivity"
39747;2;2.0;1.0;"Low Sensitivity"
1577;3;1.0;0.333;"Medium Sensitivity"
7026;4;4.0;1.0;"Low Sensitivity"
21150;3;2.0;0.667;"Low Sensitivity"
33575;2;1.0;0.5;"Medium Sensitivity"
401;1;0.0;0.0;"High Sensitivity"
588;6;3.0;0.5;"Medium Sensitivity"
29893;1;1.0;1.0;"Low Sensitivity"
38154;3;1.0;0.333;"Medium Sensitivity"
37084;1;1.0;1.0;"Low Sensitivity"
33245;2;1.0;0.5;"Medium Sensitivity"
13573;1;1.0;1.0;"Low Sensitivity"
9130;3;2.0;0.667;"Low Sensitivity"
48742;3;1.0;0.333;"Medium Sensitivity"
1157;4;4.0;1.0;"Low Sensitivity"
9300;1;1.0;1.0;"Low Sensitivity"
32888;2;1.0;0.5;"Medium Sensitivity"
47345;2;0.0;0.0;"High Sensitivity"
20823;3;2.0;0.667;"Low Sensitivity"
47941;5;5.0;1.0;"Low Sensitivity"
10872;1;1.0;1.0;"Low Sensitivity"
30996;3;2.0;0.667;"Low Sensitivity"
17073;1;1.0;1.0;"Low Sensitivity"
46093;1;0.0;0.0;"High Sensitivity"
2314;9;5.0;0.556;"Medium Sensitivity"
14199;3;2.0;0.667;"Low Sensitivity"
18340;2;1.0;0.5;"Medium Sensitivity"
33984;2;0.0;0.0;"High Sensitivity"
49010;1;1.0;1.0;"Low Sensitivity"
16419;4;4.0;1.0;"Low Sensitivity"
30633;3;2.0;0.667;"Low Sensitivity"
41330;1;1.0;1.0;"Low Sensitivity"
26738;3;2.0;0.667;"Low Sensitivity"
38453;6;5.0;0.833;"Low Sensitivity"
42680;4;2.0;0.5;"Medium Sensitivity"
44061;1;1.0;1.0;"Low Sensitivity"
42598;2;2.0;1.0;"Low Sensitivity"
38799;4;3.0;0.75;"Low Sensitivity"
43814;1;1.0;1.0;"Low Sensitivity"
17631;4;2.0;0.5;"Medium Sensitivity"
40787;1;1.0;1.0;"Low Sensitivity"
30192;6;4.0;0.667;"Low Sensitivity"
35376;3;1.0;0.333;"Medium Sensitivity"
38988;4;4.0;1.0;"Low Sensitivity"
15592;7;3.0;0.429;"Medium Sensitivity"
47966;10;4.0;0.4;"Medium Sensitivity"
7156;12;8.0;0.667;"Low Sensitivity"
29095;8;5.0;0.625;"Low Sensitivity"
24810;9;5.0;0.556;"Medium Sensitivity"
21814;1;1.0;1.0;"Low Sensitivity"
39428;4;4.0;1.0;"Low Sensitivity"
44968;1;0.0;0.0;"High Sensitivity"
7335;1;0.0;0.0;"High Sensitivity"
28248;1;0.0;0.0;"High Sensitivity"
30955;2;2.0;1.0;"Low Sensitivity"
34739;3;1.0;0.333;"Medium Sensitivity"
13639;5;1.0;0.2;"High Sensitivity"
8297;3;3.0;1.0;"Low Sensitivity"
16616;10;6.0;0.6;"Low Sensitivity"
41319;5;2.0;0.4;"Medium Sensitivity"
10793;1;1.0;1.0;"Low Sensitivity"
38097;1;1.0;1.0;"Low Sensitivity"
38290;1;1.0;1.0;"Low Sensitivity"
23619;1;1.0;1.0;"Low Sensitivity"
28226;9;8.0;0.889;"Low Sensitivity"
38028;12;8.0;0.667;"Low Sensitivity"
25556;2;2.0;1.0;"Low Sensitivity"
34049;4;2.0;0.5;"Medium Sensitivity"
1468;7;2.0;0.286;"High Sensitivity"
21367;4;2.0;0.5;"Medium Sensitivity"
28127;1;1.0;1.0;"Low Sensitivity"
44873;1;0.0;0.0;"High Sensitivity"
1416;2;1.0;0.5;"Medium Sensitivity"
16732;3;3.0;1.0;"Low Sensitivity"
35470;2;2.0;1.0;"Low Sensitivity"
41367;1;1.0;1.0;"Low Sensitivity"
6652;1;1.0;1.0;"Low Sensitivity"
22247;7;5.0;0.714;"Low Sensitivity"
14874;3;3.0;1.0;"Low Sensitivity"
23938;2;0.0;0.0;"High Sensitivity"
3479;5;2.0;0.4;"Medium Sensitivity"
21463;5;4.0;0.8;"Low Sensitivity"
29500;2;1.0;0.5;"Medium Sensitivity"
46485;4;3.0;0.75;"Low Sensitivity"
20733;1;1.0;1.0;"Low Sensitivity"
38313;5;3.0;0.6;"Low Sensitivity"
14466;1;1.0;1.0;"Low Sensitivity"
47616;4;2.0;0.5;"Medium Sensitivity"
6860;4;2.0;0.5;"Medium Sensitivity"
1751;1;1.0;1.0;"Low Sensitivity"
35342;1;1.0;1.0;"Low Sensitivity"
33358;1;1.0;1.0;"Low Sensitivity"
9932;2;2.0;1.0;"Low Sensitivity"
3820;1;1.0;1.0;"Low Sensitivity"
41949;1;0.0;0.0;"High Sensitivity"
24713;2;0.0;0.0;"High Sensitivity"
43867;11;4.0;0.364;"Medium Sensitivity"
13815;1;1.0;1.0;"Low Sensitivity"
46724;2;2.0;1.0;"Low Sensitivity"
19799;1;0.0;0.0;"High Sensitivity"
36002;2;1.0;0.5;"Medium Sensitivity"
14502;1;0.0;0.0;"High Sensitivity"
15987;1;1.0;1.0;"Low Sensitivity"
21230;2;1.0;0.5;"Medium Sensitivity"
38368;2;2.0;1.0;"Low Sensitivity"
3265;11;8.0;0.727;"Low Sensitivity"
39247;5;0.0;0.0;"High Sensitivity"
39657;12;11.0;0.917;"Low Sensitivity"
10441;3;2.0;0.667;"Low Sensitivity"
18208;1;0.0;0.0;"High Sensitivity"
45099;1;0.0;0.0;"High Sensitivity"
11740;1;0.0;0.0;"High Sensitivity"
29848;4;3.0;0.75;"Low Sensitivity"
29429;4;3.0;0.75;"Low Sensitivity"
43556;1;1.0;1.0;"Low Sensitivity"
43951;3;2.0;0.667;"Low Sensitivity"
23612;1;1.0;1.0;"Low Sensitivity"
10111;2;0.0;0.0;"High Sensitivity"
45076;2;1.0;0.5;"Medium Sensitivity"
21100;1;0.0;0.0;"High Sensitivity"
3195;1;0.0;0.0;"High Sensitivity"
9996;1;0.0;0.0;"High Sensitivity"
49139;6;2.0;0.333;"Medium Sensitivity"
11874;2;0.0;0.0;"High Sensitivity"
38470;1;0.0;0.0;"High Sensitivity"
18394;4;2.0;0.5;"Medium Sensitivity"
31670;3;1.0;0.333;"Medium Sensitivity"
7952;11;7.0;0.636;"Low Sensitivity"
41178;3;0.0;0.0;"High Sensitivity"
11281;2;0.0;0.0;"High Sensitivity"
33642;3;2.0;0.667;"Low Sensitivity"
8414;6;4.0;0.667;"Low Sensitivity"
49517;3;3.0;1.0;"Low Sensitivity"
913;1;0.0;0.0;"High Sensitivity"
12564;8;4.0;0.5;"Medium Sensitivity"
38266;8;4.0;0.5;"Medium Sensitivity"
43523;5;4.0;0.8;"Low Sensitivity"
16365;1;0.0;0.0;"High Sensitivity"
5513;1;0.0;0.0;"High Sensitivity"
14063;3;3.0;1.0;"Low Sensitivity"
4429;2;0.0;0.0;"High Sensitivity"
19436;2;0.0;0.0;"High Sensitivity"
5451;7;7.0;1.0;"Low Sensitivity"
42847;1;0.0;0.0;"High Sensitivity"
17758;15;10.0;0.667;"Low Sensitivity"
5445;6;3.0;0.5;"Medium Sensitivity"
4289;1;1.0;1.0;"Low Sensitivity"
20073;3;3.0;1.0;"Low Sensitivity"
34590;10;5.0;0.5;"Medium Sensitivity"
8981;1;1.0;1.0;"Low Sensitivity"
37001;2;1.0;0.5;"Medium Sensitivity"
23081;5;3.0;0.6;"Low Sensitivity"
19261;5;5.0;1.0;"Low Sensitivity"
7381;3;2.0;0.667;"Low Sensitivity"
13751;1;1.0;1.0;"Low Sensitivity"
8516;4;2.0;0.5;"Medium Sensitivity"
26131;11;8.0;0.727;"Low Sensitivity"
49618;2;2.0;1.0;"Low Sensitivity"
16525;6;1.0;0.167;"High Sensitivity"
33407;7;5.0;0.714;"Low Sensitivity"
24571;1;0.0;0.0;"High Sensitivity"
19488;8;4.0;0.5;"Medium Sensitivity"
25154;2;1.0;0.5;"Medium Sensitivity"
37388;4;2.0;0.5;"Medium Sensitivity"
13500;6;2.0;0.333;"Medium Sensitivity"
210;5;1.0;0.2;"High Sensitivity"
20070;1;0.0;0.0;"High Sensitivity"
14945;3;3.0;1.0;"Low Sensitivity"
26475;2;1.0;0.5;"Medium Sensitivity"
13269;7;3.0;0.429;"Medium Sensitivity"
12223;1;0.0;0.0;"High Sensitivity"
49114;3;1.0;0.333;"Medium Sensitivity"
21459;2;0.0;0.0;"High Sensitivity"
37055;2;0.0;0.0;"High Sensitivity"
10467;3;2.0;0.667;"Low Sensitivity"
16837;4;2.0;0.5;"Medium Sensitivity"
20622;1;1.0;1.0;"Low Sensitivity"
23565;1;1.0;1.0;"Low Sensitivity"
4367;10;3.0;0.3;"Medium Sensitivity"
40612;2;2.0;1.0;"Low Sensitivity"
26351;7;6.0;0.857;"Low Sensitivity"
24079;1;1.0;1.0;"Low Sensitivity"
23088;1;1.0;1.0;"Low Sensitivity"
38622;8;5.0;0.625;"Low Sensitivity"
46294;7;4.0;0.571;"Medium Sensitivity"
40877;1;1.0;1.0;"Low Sensitivity"
39649;3;2.0;0.667;"Low Sensitivity"
7177;6;3.0;0.5;"Medium Sensitivity"
23614;1;1.0;1.0;"Low Sensitivity"
48626;4;3.0;0.75;"Low Sensitivity"
15343;1;1.0;1.0;"Low Sensitivity"
34034;2;1.0;0.5;"Medium Sensitivity"
47543;1;1.0;1.0;"Low Sensitivity"
8940;2;1.0;0.5;"Medium Sensitivity"
38152;1;1.0;1.0;"Low Sensitivity"
36126;3;2.0;0.667;"Low Sensitivity"
32175;1;1.0;1.0;"Low Sensitivity"
6835;1;0.0;0.0;"High Sensitivity"
13196;3;1.0;0.333;"Medium Sensitivity"
28577;2;1.0;0.5;"Medium Sensitivity"
31578;1;1.0;1.0;"Low Sensitivity"
23410;3;2.0;0.667;"Low Sensitivity"
35731;4;3.0;0.75;"Low Sensitivity"
10895;9;5.0;0.556;"Medium Sensitivity"
17785;1;1.0;1.0;"Low Sensitivity"
2657;1;1.0;1.0;"Low Sensitivity"
31618;10;7.0;0.7;"Low Sensitivity"
39225;3;1.0;0.333;"Medium Sensitivity"
3269;1;0.0;0.0;"High Sensitivity"
6342;1;0.0;0.0;"High Sensitivity"
9783;1;0.0;0.0;"High Sensitivity"
38766;1;0.0;0.0;"High Sensitivity"
30052;1;0.0;0.0;"High Sensitivity"
10690;3;2.0;0.667;"Low Sensitivity"
6809;2;0.0;0.0;"High Sensitivity"
23226;2;1.0;0.5;"Medium Sensitivity"
47438;2;2.0;1.0;"Low Sensitivity"
4146;1;0.0;0.0;"High Sensitivity"
43534;1;1.0;1.0;"Low Sensitivity"
6350;2;0.0;0.0;"High Sensitivity"
36390;1;0.0;0.0;"High Sensitivity"
4338;1;0.0;0.0;"High Sensitivity"
18615;3;2.0;0.667;"Low Sensitivity"
15803;2;1.0;0.5;"Medium Sensitivity"
6933;3;1.0;0.333;"Medium Sensitivity"
47912;10;7.0;0.7;"Low Sensitivity"
3721;1;1.0;1.0;"Low Sensitivity"
2876;4;3.0;0.75;"Low Sensitivity"
42557;12;7.0;0.583;"Medium Sensitivity"
2362;1;1.0;1.0;"Low Sensitivity"
9203;6;4.0;0.667;"Low Sensitivity"
41480;2;0.0;0.0;"High Sensitivity"
32446;7;2.0;0.286;"High Sensitivity"
28759;1;1.0;1.0;"Low Sensitivity"
30784;1;1.0;1.0;"Low Sensitivity"
1919;1;0.0;0.0;"High Sensitivity"
5127;1;0.0;0.0;"High Sensitivity"
26666;1;1.0;1.0;"Low Sensitivity"
43264;1;1.0;1.0;"Low Sensitivity"
28507;1;1.0;1.0;"Low Sensitivity"
33623;3;2.0;0.667;"Low Sensitivity"
32927;2;0.0;0.0;"High Sensitivity"
25640;16;9.0;0.563;"Medium Sensitivity"
25986;2;2.0;1.0;"Low Sensitivity"
6016;2;2.0;1.0;"Low Sensitivity"
30721;2;1.0;0.5;"Medium Sensitivity"
25077;1;1.0;1.0;"Low Sensitivity"
12832;1;1.0;1.0;"Low Sensitivity"
14265;1;0.0;0.0;"High Sensitivity"
25550;2;2.0;1.0;"Low Sensitivity"
12727;1;0.0;0.0;"High Sensitivity"
46847;5;3.0;0.6;"Low Sensitivity"
21413;6;1.0;0.167;"High Sensitivity"
26364;3;2.0;0.667;"Low Sensitivity"
22880;1;0.0;0.0;"High Sensitivity"
36865;23;18.0;0.783;"Low Sensitivity"
17313;6;4.0;0.667;"Low Sensitivity"
38057;1;0.0;0.0;"High Sensitivity"
2043;3;1.0;0.333;"Medium Sensitivity"
24058;2;1.0;0.5;"Medium Sensitivity"
34525;6;4.0;0.667;"Low Sensitivity"
5206;2;1.0;0.5;"Medium Sensitivity"
9561;3;1.0;0.333;"Medium Sensitivity"
34196;1;1.0;1.0;"Low Sensitivity"
2010;1;0.0;0.0;"High Sensitivity"
19185;1;0.0;0.0;"High Sensitivity"
27841;3;1.0;0.333;"Medium Sensitivity"
9477;12;4.0;0.333;"Medium Sensitivity"
36793;1;0.0;0.0;"High Sensitivity"
8767;1;0.0;0.0;"High Sensitivity"
31880;1;0.0;0.0;"High Sensitivity"
31910;1;0.0;0.0;"High Sensitivity"
